  5.9964400e+005  6.0040600e+005
  5.9924200e+005  6.0069000e+005
  5.9926400e+005  6.0116900e+005
  5.9892900e+005  6.0186100e+005
  5.9905700e+005  6.0227100e+005
  5.9941600e+005  6.0288800e+005
  5.9925400e+005  6.0458900e+005
  5.9859600e+005  6.0554000e+005
  5.9887900e+005  6.0670400e+005
  5.9877400e+005  6.0780100e+005
  5.9862900e+005  6.0888900e+005
  5.9875400e+005  6.0997600e+005
  5.9914600e+005  6.1095000e+005
  5.9948800e+005  6.1181600e+005
  5.9998800e+005  6.1262200e+005
  6.0071500e+005  6.1271800e+005
  6.0106700e+005  6.1318600e+005
  6.0159600e+005  6.1314900e+005
  6.0264400e+005  6.1340300e+005
  6.0327400e+005  6.1324200e+005
  6.0385700e+005  6.1309200e+005
  6.0418200e+005  6.1258200e+005
  6.0459800e+005  6.1247400e+005
  6.0497900e+005  6.1121300e+005
  6.0495300e+005  6.1063700e+005
  6.0574900e+005  6.0992400e+005
  6.0577400e+005  6.0836400e+005
  6.0544800e+005  6.0770400e+005
  6.0642400e+005  6.0702600e+005
  6.0633800e+005  6.0668600e+005
  6.0665400e+005  6.0643800e+005
  6.0681500e+005  6.0558700e+005
  6.0637000e+005  6.0558300e+005
  6.0669300e+005  6.0572300e+005
  6.0647500e+005  6.0568000e+005
  6.0604900e+005  6.0576800e+005
  6.0522900e+005  6.0586100e+005
  6.0567700e+005  6.0659100e+005
  6.0481200e+005  6.0674800e+005
  6.0508700e+005  6.0794400e+005
  6.0484500e+005  6.0905500e+005
  6.0476600e+005  6.0880600e+005
  6.0451900e+005  6.0979800e+005
  6.0477100e+005  6.1123600e+005
  6.0515300e+005  6.1273900e+005
  6.0441100e+005  6.1316100e+005
  6.0421900e+005  6.1370900e+005
  6.0500100e+005  6.1480400e+005
  6.0513100e+005  6.1534200e+005
  6.0539000e+005  6.1690700e+005
  6.0532000e+005  6.1733200e+005
  6.0611300e+005  6.1764100e+005
  6.0628000e+005  6.1732000e+005
  6.0651500e+005  6.1778300e+005
  6.0698300e+005  6.1796400e+005
  6.0741000e+005  6.1764300e+005
  6.0762000e+005  6.1692900e+005
  6.0825400e+005  6.1632700e+005
  6.0827400e+005  6.1563700e+005
  6.0919200e+005  6.1496000e+005
  6.0878600e+005  6.1392300e+005
  6.0862500e+005  6.1312700e+005
  6.0940600e+005  6.1199000e+005
  6.0978600e+005  6.1074700e+005
  6.0966600e+005  6.1039200e+005
  6.0964300e+005  6.0926600e+005
  6.0895100e+005  6.0918300e+005
  6.0801600e+005  6.0823800e+005
  6.0808100e+005  6.0816100e+005
  6.0766400e+005  6.0849900e+005
  6.0758500e+005  6.0809900e+005
  6.0743500e+005  6.0859900e+005
  6.0659200e+005  6.0903700e+005
  6.0655900e+005  6.0993400e+005
  6.0564200e+005  6.1095900e+005
  6.0662700e+005  6.1144900e+005
  6.0678000e+005  6.1182200e+005
  6.0609900e+005  6.1264800e+005
  6.0607600e+005  6.1385100e+005
  6.0578800e+005  6.1431600e+005
  6.0550000e+005  6.1545400e+005
  6.0557200e+005  6.1636800e+005
  6.0553900e+005  6.1672400e+005
  6.0532900e+005  6.1672300e+005
  6.0551500e+005  6.1697700e+005
  6.0554900e+005  6.1686300e+005
  6.0561400e+005  6.1632100e+005
  6.0619500e+005  6.1557100e+005
  6.0581600e+005  6.1473700e+005
  6.0619800e+005  6.1435800e+005
  6.0602100e+005  6.1308700e+005
  6.0626800e+005  6.1216400e+005
  6.0574600e+005  6.1134300e+005
  6.0538000e+005  6.0957600e+005
  6.0469600e+005  6.0777600e+005
  6.0502100e+005  6.0677500e+005
  6.0449800e+005  6.0531800e+005
  6.0399400e+005  6.0484500e+005
  6.0338500e+005  6.0368100e+005
  6.0245900e+005  6.0228300e+005
  6.0201300e+005  6.0189900e+005
  6.0096800e+005  6.0152800e+005
  6.0080800e+005  6.0141200e+005
  6.0005200e+005  6.0086600e+005
  5.9912300e+005  6.0137700e+005
  5.9876800e+005  6.0192200e+005
  5.9819000e+005  6.0201500e+005
  5.9781000e+005  6.0285800e+005
  5.9758800e+005  6.0339000e+005
  5.9716700e+005  6.0480600e+005
  5.9740300e+005  6.0579000e+005
  5.9716300e+005  6.0604900e+005
  5.9698100e+005  6.0701600e+005
  5.9728100e+005  6.0814700e+005
  5.9717700e+005  6.0877600e+005
  5.9765100e+005  6.0920200e+005
  5.9783800e+005  6.0984900e+005
  5.9843300e+005  6.1006200e+005
  5.9854200e+005  6.0979400e+005
  5.9896200e+005  6.0947700e+005
  5.9945100e+005  6.0930800e+005
  5.9987800e+005  6.0897000e+005
  6.0052700e+005  6.0796600e+005
  6.0110400e+005  6.0710700e+005
  6.0134100e+005  6.0627100e+005
  6.0223900e+005  6.0595200e+005
  6.0209100e+005  6.0543100e+005
  6.0234100e+005  6.0425100e+005
  6.0231400e+005  6.0368800e+005
  6.0240600e+005  6.0303300e+005
  6.0257200e+005  6.0212600e+005
  6.0256600e+005  6.0208900e+005
  6.0260200e+005  6.0212600e+005
  6.0230000e+005  6.0159200e+005
  6.0235200e+005  6.0080800e+005
  6.0186300e+005  6.0149900e+005
  6.0145500e+005  6.0154200e+005
  6.0142700e+005  6.0208100e+005
  6.0079200e+005  6.0271600e+005
  6.0078000e+005  6.0326900e+005
  6.0088700e+005  6.0400900e+005
  6.0105800e+005  6.0493600e+005
  6.0036100e+005  6.0577800e+005
  6.0056400e+005  6.0672600e+005
  6.0094000e+005  6.0773700e+005
  6.0048400e+005  6.0971900e+005
  6.0032400e+005  6.1049500e+005
  6.0158500e+005  6.1164200e+005
  6.0123100e+005  6.1230800e+005
  6.0159800e+005  6.1385500e+005
  6.0243400e+005  6.1410500e+005
  6.0227900e+005  6.1439300e+005
  6.0331700e+005  6.1518500e+005
  6.0369100e+005  6.1500000e+005
  6.0439500e+005  6.1526200e+005
  6.0512400e+005  6.1536200e+005
  6.0538000e+005  6.1505000e+005
  6.0608000e+005  6.1443100e+005
  6.0698300e+005  6.1402800e+005
  6.0704100e+005  6.1349100e+005
  6.0728200e+005  6.1198100e+005
  6.0732700e+005  6.1127000e+005
  6.0854700e+005  6.1035100e+005
  6.0829000e+005  6.0968800e+005
  6.0853400e+005  6.0898000e+005
  6.0801600e+005  6.0824900e+005
  6.0821600e+005  6.0788200e+005
  6.0740200e+005  6.0680600e+005
  6.0700800e+005  6.0712800e+005
  6.0689100e+005  6.0716600e+005
  6.0658600e+005  6.0744600e+005
  6.0638900e+005  6.0833700e+005
  6.0558000e+005  6.0870300e+005
  6.0589700e+005  6.0913300e+005
  6.0536700e+005  6.0979900e+005
  6.0564500e+005  6.1084400e+005
  6.0509600e+005  6.1121900e+005
  6.0515300e+005  6.1229000e+005
  6.0589900e+005  6.1317900e+005
  6.0532400e+005  6.1432100e+005
  6.0548300e+005  6.1553000e+005
  6.0511700e+005  6.1601700e+005
  6.0582400e+005  6.1729500e+005
  6.0613100e+005  6.1769000e+005
  6.0636400e+005  6.1788400e+005
  6.0719100e+005  6.1862800e+005
  6.0707800e+005  6.1817400e+005
  6.0767000e+005  6.1778900e+005
  6.0869800e+005  6.1687300e+005
  6.0795600e+005  6.1674400e+005
  6.0852700e+005  6.1567700e+005
  6.0911300e+005  6.1482600e+005
  6.0968100e+005  6.1406700e+005
  6.0960700e+005  6.1363100e+005
  6.1004600e+005  6.1218600e+005
  6.1034400e+005  6.1123400e+005
  6.0997100e+005  6.1062300e+005
  6.0981300e+005  6.0963000e+005
  6.0949600e+005  6.0969700e+005
  6.0954200e+005  6.0889500e+005
  6.0957300e+005  6.0902800e+005
  6.0908600e+005  6.0862700e+005
  6.0867500e+005  6.0835800e+005
  6.0809800e+005  6.0871100e+005
  6.0761900e+005  6.0878600e+005
  6.0658700e+005  6.0913400e+005
  6.0619100e+005  6.0977600e+005
  6.0597900e+005  6.1045400e+005
  6.0522800e+005  6.1078500e+005
  6.0484700e+005  6.1156900e+005
  6.0436000e+005  6.1153900e+005
  6.0445300e+005  6.1238300e+005
  6.0406100e+005  6.1324100e+005
  6.0387400e+005  6.1336200e+005
  6.0342200e+005  6.1407500e+005
  6.0356600e+005  6.1458400e+005
  6.0295700e+005  6.1460200e+005
  6.0347300e+005  6.1532500e+005
  6.0324400e+005  6.1484000e+005
  6.0280500e+005  6.1495900e+005
  6.0366400e+005  6.1437900e+005
  6.0314900e+005  6.1384600e+005
  6.0319200e+005  6.1336800e+005
  6.0313600e+005  6.1210300e+005
  6.0309500e+005  6.1131900e+005
  6.0319400e+005  6.1057100e+005
  6.0274400e+005  6.1008600e+005
  6.0276400e+005  6.0820900e+005
  6.0276800e+005  6.0737000e+005
  6.0291300e+005  6.0669000e+005
  6.0264000e+005  6.0504600e+005
  6.0242600e+005  6.0376700e+005
  6.0224800e+005  6.0253600e+005
  6.0119700e+005  6.0211300e+005
  6.0074900e+005  6.0067400e+005
  6.0083000e+005  6.0046500e+005
  6.0077400e+005  6.0003400e+005
  6.0037400e+005  5.9946900e+005
  5.9966700e+005  5.9950300e+005
  5.9905500e+005  5.9929900e+005
  5.9869600e+005  5.9981000e+005
  5.9778700e+005  5.9974400e+005
  5.9785500e+005  5.9967700e+005
  5.9756100e+005  6.0074800e+005
  5.9757300e+005  6.0182500e+005
  5.9745900e+005  6.0271300e+005
  5.9706700e+005  6.0370900e+005
  5.9731800e+005  6.0477800e+005
  5.9744100e+005  6.0611600e+005
  5.9794100e+005  6.0716400e+005
  5.9767300e+005  6.0796700e+005
  5.9841500e+005  6.0928100e+005
  5.9919900e+005  6.0954900e+005
  5.9957800e+005  6.1022100e+005
  5.9939100e+005  6.1067700e+005
  5.9998200e+005  6.1097200e+005
  6.0060400e+005  6.1118400e+005
  6.0066400e+005  6.1066900e+005
  6.0137300e+005  6.1055400e+005
  6.0224200e+005  6.1005700e+005
  6.0190800e+005  6.0935800e+005
  6.0254100e+005  6.0849700e+005
  6.0345400e+005  6.0847200e+005
  6.0374100e+005  6.0716400e+005
  6.0376000e+005  6.0626700e+005
  6.0386800e+005  6.0566100e+005
  6.0418000e+005  6.0516400e+005
  6.0386000e+005  6.0476900e+005
  6.0436600e+005  6.0405100e+005
  6.0464600e+005  6.0374100e+005
  6.0408700e+005  6.0374200e+005
  6.0375400e+005  6.0406500e+005
  6.0334900e+005  6.0398800e+005
  6.0271200e+005  6.0465900e+005
  6.0364600e+005  6.0525300e+005
  6.0298700e+005  6.0616600e+005
  6.0313500e+005  6.0702200e+005
  6.0252000e+005  6.0849300e+005
  6.0269100e+005  6.0893800e+005
  6.0276500e+005  6.1051200e+005
  6.0316900e+005  6.1154200e+005
  6.0298000e+005  6.1306300e+005
  6.0265900e+005  6.1355100e+005
  6.0310800e+005  6.1418700e+005
  6.0348800e+005  6.1479200e+005
  6.0390400e+005  6.1539300e+005
  6.0485200e+005  6.1598900e+005
  6.0533700e+005  6.1610600e+005
  6.0559500e+005  6.1602600e+005
  6.0552300e+005  6.1618000e+005
  6.0606800e+005  6.1543800e+005
  6.0715900e+005  6.1427300e+005
  6.0718900e+005  6.1392200e+005
  6.0808000e+005  6.1312100e+005
  6.0830800e+005  6.1245200e+005
  6.0832200e+005  6.1162700e+005
  6.0952800e+005  6.1088000e+005
  6.0894900e+005  6.0961600e+005
  6.0850400e+005  6.0858500e+005
  6.0835400e+005  6.0815800e+005
  6.0851300e+005  6.0775400e+005
  6.0828600e+005  6.0775500e+005
  6.0820900e+005  6.0695600e+005
  6.0754500e+005  6.0740800e+005
  6.0710400e+005  6.0737500e+005
  6.0685400e+005  6.0762000e+005
  6.0635000e+005  6.0851500e+005
  6.0609300e+005  6.0924100e+005
  6.0605900e+005  6.1052100e+005
  6.0596700e+005  6.1127800e+005
  6.0547800e+005  6.1206300e+005
  6.0559500e+005  6.1224500e+005
  6.0532500e+005  6.1355300e+005
  6.0571200e+005  6.1447100e+005
  6.0566500e+005  6.1529000e+005
  6.0579000e+005  6.1618700e+005
  6.0553600e+005  6.1705900e+005
  6.0547300e+005  6.1727400e+005
  6.0605700e+005  6.1785100e+005
  6.0639800e+005  6.1829600e+005
  6.0707800e+005  6.1813500e+005
  6.0802000e+005  6.1793400e+005
  6.0800800e+005  6.1820400e+005
  6.0833900e+005  6.1792600e+005
  6.0868100e+005  6.1754700e+005
  6.0921800e+005  6.1680400e+005
  6.0951700e+005  6.1611300e+005
  6.0939400e+005  6.1524900e+005
  6.0986100e+005  6.1421100e+005
  6.0946300e+005  6.1359200e+005
  6.0950300e+005  6.1318200e+005
  6.0921400e+005  6.1176600e+005
  6.0933200e+005  6.1089400e+005
  6.0906800e+005  6.0947100e+005
  6.0899500e+005  6.0797300e+005
  6.0892900e+005  6.0782200e+005
  6.0723600e+005  6.0696600e+005
  6.0706700e+005  6.0622600e+005
  6.0656400e+005  6.0595000e+005
  6.0531700e+005  6.0484100e+005
  6.0525900e+005  6.0529100e+005
  6.0432000e+005  6.0494300e+005
  6.0330600e+005  6.0544300e+005
  6.0281400e+005  6.0529500e+005
  6.0239600e+005  6.0557400e+005
  6.0161000e+005  6.0606700e+005
  6.0094500e+005  6.0681700e+005
  6.0122200e+005  6.0729900e+005
  6.0015900e+005  6.0751000e+005
  5.9977200e+005  6.0878100e+005
  5.9961800e+005  6.0914300e+005
  5.9968300e+005  6.0949600e+005
  5.9932500e+005  6.0996000e+005
  5.9973000e+005  6.1062400e+005
  5.9891800e+005  6.1108800e+005
  5.9879600e+005  6.1133200e+005
  5.9896800e+005  6.1102800e+005
  5.9924600e+005  6.1042000e+005
  5.9982900e+005  6.1012500e+005
  5.9972600e+005  6.0931700e+005
  6.0050300e+005  6.0843800e+005
  6.0030000e+005  6.0750800e+005
  6.0106900e+005  6.0685000e+005
  6.0118800e+005  6.0584800e+005
  6.0043100e+005  6.0507000e+005
  6.0107500e+005  6.0390400e+005
  6.0190900e+005  6.0243300e+005
  6.0118700e+005  6.0269900e+005
  6.0065300e+005  6.0134900e+005
  6.0047900e+005  6.0119900e+005
  6.0090500e+005  6.0041500e+005
  6.0044100e+005  5.9991600e+005
  6.0008600e+005  6.0037600e+005
  5.9992000e+005  6.0098000e+005
  5.9916200e+005  6.0049600e+005
  5.9895700e+005  6.0143700e+005
  5.9852100e+005  6.0228700e+005
  5.9819200e+005  6.0291300e+005
  5.9822500e+005  6.0338500e+005
  5.9854100e+005  6.0453500e+005
  5.9883500e+005  6.0533300e+005
  5.9828700e+005  6.0646100e+005
  5.9823300e+005  6.0698700e+005
  5.9834500e+005  6.0834400e+005
  5.9885800e+005  6.1008700e+005
  5.9982900e+005  6.1072800e+005
  6.0039400e+005  6.1093300e+005
  6.0061300e+005  6.1160900e+005
  6.0122200e+005  6.1209000e+005
  6.0108700e+005  6.1241300e+005
  6.0209600e+005  6.1210600e+005
  6.0302800e+005  6.1223800e+005
  6.0337900e+005  6.1160400e+005
  6.0356500e+005  6.1079800e+005
  6.0447200e+005  6.0988000e+005
  6.0450400e+005  6.0920200e+005
  6.0491800e+005  6.0894500e+005
  6.0502600e+005  6.0838100e+005
  6.0527700e+005  6.0791900e+005
  6.0558300e+005  6.0723900e+005
  6.0620200e+005  6.0655400e+005
  6.0544100e+005  6.0617100e+005
  6.0532600e+005  6.0536400e+005
  6.0536200e+005  6.0534200e+005
  6.0529800e+005  6.0568800e+005
  6.0538700e+005  6.0568700e+005
  6.0524500e+005  6.0608300e+005
  6.0450800e+005  6.0615000e+005
  6.0435600e+005  6.0663800e+005
  6.0435600e+005  6.0725600e+005
  6.0470800e+005  6.0784900e+005
  6.0359300e+005  6.0890400e+005
  6.0414700e+005  6.0959300e+005
  6.0434300e+005  6.1107500e+005
  6.0399600e+005  6.1202900e+005
  6.0450800e+005  6.1247800e+005
  6.0458000e+005  6.1395600e+005
  6.0457900e+005  6.1498700e+005
  6.0412800e+005  6.1593700e+005
  6.0484600e+005  6.1689700e+005
  6.0552800e+005  6.1714100e+005
  6.0569900e+005  6.1759600e+005
  6.0617400e+005  6.1811900e+005
  6.0654800e+005  6.1793300e+005
  6.0711600e+005  6.1817800e+005
  6.0720300e+005  6.1745700e+005
  6.0795200e+005  6.1681700e+005
  6.0820000e+005  6.1682500e+005
  6.0858700e+005  6.1622800e+005
  6.0905400e+005  6.1560400e+005
  6.0877000e+005  6.1491200e+005
  6.0912200e+005  6.1434800e+005
  6.0929300e+005  6.1350300e+005
  6.0934800e+005  6.1252000e+005
  6.0941000e+005  6.1208500e+005
  6.0925900e+005  6.1100800e+005
  6.0912800e+005  6.1019500e+005
  6.0923200e+005  6.0975200e+005
  6.0866500e+005  6.0877800e+005
  6.0830200e+005  6.0804200e+005
  6.0805700e+005  6.0790100e+005
  6.0731900e+005  6.0809700e+005
  6.0716600e+005  6.0844400e+005
  6.0693100e+005  6.0836900e+005
  6.0675800e+005  6.0845200e+005
  6.0685400e+005  6.0939600e+005
  6.0640300e+005  6.1051400e+005
  6.0632700e+005  6.1126700e+005
  6.0604100e+005  6.1232600e+005
  6.0626400e+005  6.1331400e+005
  6.0626700e+005  6.1410500e+005
  6.0671600e+005  6.1537800e+005
  6.0628600e+005  6.1595100e+005
  6.0590800e+005  6.1655200e+005
  6.0696700e+005  6.1703200e+005
  6.0604000e+005  6.1794400e+005
  6.0632100e+005  6.1735200e+005
  6.0772100e+005  6.1837100e+005
  6.0703100e+005  6.1814600e+005
  6.0670900e+005  6.1770200e+005
  6.0708800e+005  6.1729600e+005
  6.0686400e+005  6.1623100e+005
  6.0672500e+005  6.1568900e+005
  6.0707300e+005  6.1433200e+005
  6.0740100e+005  6.1383500e+005
  6.0728200e+005  6.1241400e+005
  6.0670500e+005  6.1068100e+005
  6.0681100e+005  6.0976800e+005
  6.0577400e+005  6.0795000e+005
  6.0522000e+005  6.0704400e+005
  6.0480900e+005  6.0569600e+005
  6.0429000e+005  6.0504100e+005
  6.0417500e+005  6.0440000e+005
  6.0320200e+005  6.0384100e+005
  6.0253600e+005  6.0328700e+005
  6.0178900e+005  6.0259500e+005
  6.0066500e+005  6.0239200e+005
  6.0026500e+005  6.0229000e+005
  5.9945100e+005  6.0276000e+005
  5.9878000e+005  6.0325100e+005
  5.9799000e+005  6.0368400e+005
  5.9804500e+005  6.0471600e+005
  5.9758300e+005  6.0455600e+005
  5.9734500e+005  6.0621700e+005
  5.9802000e+005  6.0667000e+005
  5.9793800e+005  6.0702700e+005
  5.9791400e+005  6.0780500e+005
  5.9756600e+005  6.0812700e+005
  5.9744400e+005  6.0888100e+005
  5.9886000e+005  6.0914800e+005
  5.9830000e+005  6.0988900e+005
  5.9892400e+005  6.0974100e+005
  5.9877000e+005  6.0966200e+005
  5.9960100e+005  6.0941400e+005
  6.0013900e+005  6.0925200e+005
  6.0031000e+005  6.0844500e+005
  6.0030200e+005  6.0795000e+005
  6.0077000e+005  6.0730300e+005
  6.0139900e+005  6.0648400e+005
  6.0133500e+005  6.0573000e+005
  6.0146600e+005  6.0468700e+005
  6.0164900e+005  6.0369200e+005
  6.0200200e+005  6.0278800e+005
  6.0177100e+005  6.0224600e+005
  6.0173100e+005  6.0187200e+005
  6.0189100e+005  6.0151400e+005
  6.0171100e+005  6.0151900e+005
  6.0147500e+005  6.0063300e+005
  6.0192800e+005  6.0108800e+005
  6.0176100e+005  6.0186700e+005
  6.0086800e+005  6.0202300e+005
  6.0096100e+005  6.0238900e+005
  6.0066700e+005  6.0363400e+005
  6.0050400e+005  6.0455200e+005
  6.0053400e+005  6.0457700e+005
  6.0026400e+005  6.0598500e+005
  5.9986900e+005  6.0686600e+005
  5.9999400e+005  6.0822300e+005
  6.0082900e+005  6.0895000e+005
  6.0117600e+005  6.1006400e+005
  6.0127600e+005  6.1170200e+005
  6.0166200e+005  6.1247000e+005
  6.0204000e+005  6.1312100e+005
  6.0211800e+005  6.1329400e+005
  6.0311300e+005  6.1389700e+005
  6.0302700e+005  6.1409400e+005
  6.0460300e+005  6.1454800e+005
  6.0438000e+005  6.1441600e+005
  6.0439400e+005  6.1417100e+005
  6.0497400e+005  6.1401800e+005
  6.0526900e+005  6.1412800e+005
  6.0613700e+005  6.1337700e+005
  6.0711700e+005  6.1276100e+005
  6.0732000e+005  6.1164700e+005
  6.0774600e+005  6.1061500e+005
  6.0792100e+005  6.0977000e+005
  6.0738700e+005  6.0892300e+005
  6.0822600e+005  6.0819600e+005
  6.0771500e+005  6.0799600e+005
  6.0738900e+005  6.0787200e+005
