epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1712478162053,2024-04-07T11:22:42.053,3.680,-0.566,0.196,0.849
1712478162073,2024-04-07T11:22:42.073,3.700,-0.566,0.194,0.852
1712478162093,2024-04-07T11:22:42.093,3.720,-0.567,0.195,0.852
1712478162113,2024-04-07T11:22:42.113,3.740,-0.568,0.196,0.850
1712478162133,2024-04-07T11:22:42.133,3.760,-0.566,0.196,0.850
1712478162153,2024-04-07T11:22:42.153,3.780,-0.567,0.199,0.851
1712478162173,2024-04-07T11:22:42.173,3.800,-0.565,0.197,0.852
1712478162193,2024-04-07T11:22:42.193,3.820,-0.565,0.193,0.851
1712478162213,2024-04-07T11:22:42.213,3.840,-0.567,0.194,0.851
1712478162233,2024-04-07T11:22:42.233,3.860,-0.565,0.194,0.851
1712478162253,2024-04-07T11:22:42.253,3.880,-0.565,0.195,0.852
1712478162273,2024-04-07T11:22:42.273,3.900,-0.565,0.194,0.853
1712478162293,2024-04-07T11:22:42.293,3.920,-0.566,0.197,0.851
1712478162313,2024-04-07T11:22:42.313,3.940,-0.565,0.197,0.850
1712478162333,2024-04-07T11:22:42.333,3.960,-0.566,0.196,0.852
1712478162353,2024-04-07T11:22:42.353,3.980,-0.566,0.195,0.852
1712478162373,2024-04-07T11:22:42.373,4.000,-0.564,0.193,0.851
1712478162393,2024-04-07T11:22:42.393,4.020,-0.568,0.194,0.852
1712478162413,2024-04-07T11:22:42.413,4.040,-0.567,0.196,0.851
1712478162433,2024-04-07T11:22:42.433,4.060,-0.565,0.197,0.850
1712478162453,2024-04-07T11:22:42.453,4.080,-0.568,0.196,0.851
1712478162473,2024-04-07T11:22:42.473,4.100,-0.567,0.196,0.850
1712478162493,2024-04-07T11:22:42.493,4.120,-0.566,0.195,0.850
1712478162513,2024-04-07T11:22:42.513,4.140,-0.567,0.196,0.852
1712478162533,2024-04-07T11:22:42.533,4.160,-0.567,0.194,0.851
1712478162553,2024-04-07T11:22:42.553,4.180,-0.566,0.197,0.852
1712478162573,2024-04-07T11:22:42.573,4.200,-0.567,0.194,0.850
1712478162593,2024-04-07T11:22:42.593,4.220,-0.567,0.195,0.850
1712478162613,2024-04-07T11:22:42.613,4.240,-0.567,0.195,0.851
1712478162633,2024-04-07T11:22:42.633,4.260,-0.567,0.195,0.852
1712478162653,2024-04-07T11:22:42.653,4.280,-0.565,0.194,0.853
1712478162673,2024-04-07T11:22:42.673,4.300,-0.567,0.196,0.853
1712478162693,2024-04-07T11:22:42.693,4.320,-0.566,0.193,0.851
1712478162713,2024-04-07T11:22:42.713,4.340,-0.566,0.194,0.851
1712478162733,2024-04-07T11:22:42.733,4.360,-0.567,0.194,0.849
1712478162753,2024-04-07T11:22:42.753,4.380,-0.566,0.193,0.850
1712478162773,2024-04-07T11:22:42.773,4.400,-0.566,0.195,0.852
1712478162793,2024-04-07T11:22:42.793,4.420,-0.567,0.195,0.851
1712478162813,2024-04-07T11:22:42.813,4.440,-0.567,0.195,0.851
1712478162833,2024-04-07T11:22:42.833,4.460,-0.567,0.196,0.852
1712478162853,2024-04-07T11:22:42.853,4.480,-0.566,0.195,0.851
1712478162873,2024-04-07T11:22:42.873,4.500,-0.567,0.194,0.849
1712478162893,2024-04-07T11:22:42.893,4.520,-0.569,0.195,0.850
1712478162913,2024-04-07T11:22:42.913,4.540,-0.567,0.195,0.849
1712478162933,2024-04-07T11:22:42.933,4.560,-0.567,0.194,0.851
1712478162953,2024-04-07T11:22:42.953,4.580,-0.565,0.194,0.852
1712478162973,2024-04-07T11:22:42.973,4.600,-0.567,0.194,0.852
1712478162993,2024-04-07T11:22:42.993,4.620,-0.566,0.194,0.852
1712478163013,2024-04-07T11:22:43.013,4.640,-0.566,0.194,0.851
1712478163033,2024-04-07T11:22:43.033,4.660,-0.568,0.194,0.850
1712478163053,2024-04-07T11:22:43.053,4.680,-0.567,0.192,0.852
1712478163073,2024-04-07T11:22:43.073,4.700,-0.566,0.192,0.852
1712478163093,2024-04-07T11:22:43.093,4.720,-0.567,0.195,0.852
1712478163113,2024-04-07T11:22:43.113,4.740,-0.567,0.196,0.851
1712478163133,2024-04-07T11:22:43.133,4.760,-0.568,0.193,0.850
1712478163153,2024-04-07T11:22:43.153,4.780,-0.567,0.194,0.852
1712478163173,2024-04-07T11:22:43.173,4.800,-0.567,0.195,0.850
1712478163193,2024-04-07T11:22:43.193,4.820,-0.567,0.193,0.850
1712478163213,2024-04-07T11:22:43.213,4.840,-0.568,0.193,0.851
1712478163233,2024-04-07T11:22:43.233,4.860,-0.568,0.194,0.852
1712478163253,2024-04-07T11:22:43.253,4.880,-0.569,0.193,0.851
1712478163273,2024-04-07T11:22:43.273,4.900,-0.569,0.193,0.850
1712478163293,2024-04-07T11:22:43.293,4.920,-0.567,0.193,0.849
1712478163313,2024-04-07T11:22:43.313,4.940,-0.566,0.194,0.849
1712478163333,2024-04-07T11:22:43.333,4.960,-0.567,0.193,0.850
1712478163353,2024-04-07T11:22:43.353,4.980,-0.567,0.194,0.850
1712478163373,2024-04-07T11:22:43.373,5.000,-0.568,0.196,0.850
1712478163393,2024-04-07T11:22:43.393,5.020,-0.568,0.195,0.851
1712478163413,2024-04-07T11:22:43.413,5.040,-0.569,0.195,0.849
